Username,Rank,CurrConSolved,time_taken,total_fail,ContestCnt,Total_solved,CurrRating,rating_jump,Reputation,active_days,rule_score,lof_normalized,final_score,suspicious,rating_bucket,triggered_rules
Nishchay3112,6869,2,1946,0,21,933,1847,433,208,260,0.0,0.04725297320960188,0.04725297320960188,False,B (1800-2000),
dhilipkumarr_cse,8275,2,2513,0,13,203,1726,288,0,175,0.0,0.04725244791823932,0.04725244791823932,False,C (1600-1800),
rajarshi_1010,2749,3,3888,0,15,247,1880,307,0,329,0.0,0.04725223791376228,0.04725223791376228,False,B (1800-2000),
m_sudhagar,9004,2,2799,0,58,578,1564,102,5,553,0.0,0.047245114774046804,0.047245114774046804,False,D (<1600),
vipinsaini21,753,4,4572,0,6,299,1690,170,0,966,0.0,0.047240687478369264,0.047240687478369264,False,C (1600-1800),
amansingh0550,5270,2,1217,0,39,653,1782,264,1,840,0.0,0.04722779449442378,0.04722779449442378,False,C (1600-1800),
DEVTA_,3448,3,5399,5,55,493,1991,546,11,680,0.0,0.0472274573461651,0.0472274573461651,False,B (1800-2000),
shashwat19153,2178,3,3788,1,28,159,1772,263,4,315,0.0,0.04722515807130278,0.04722515807130278,False,C (1600-1800),
Mukul_Gupta2004,713,4,5485,1,13,205,1781,195,0,120,0.0,0.047218498602674026,0.047218498602674026,False,C (1600-1800),
Hrushi25,2371,3,4060,0,21,62,1742,180,0,133,0.0,0.04720045140277864,0.04720045140277864,False,C (1600-1800),
nvarshney91,272,4,2553,0,25,1043,1814,362,3,1324,0.0,0.04720021970457375,0.04720021970457375,False,B (1800-2000),
reshaligoyal456,271,4,2550,0,6,450,1843,344,7,820,0.0,0.047200219704573436,0.047200219704573436,False,B (1800-2000),
rishika_misra,8839,2,2737,1,3,15,1602,91,0,50,0.0,0.04718151438272351,0.04718151438272351,False,C (1600-1800),
gokulan06,6493,2,1796,0,38,967,1598,186,3,392,0.0,0.04717154413394042,0.04717154413394042,False,D (<1600),
raghunandhan_rao,721,4,5510,2,24,930,1571,29,0,217,0.0,0.0471658895368113,0.0471658895368113,False,D (<1600),
Notabot444,2647,3,1980,0,25,395,1628,111,37,672,0.0,0.04715946921265676,0.04715946921265676,False,C (1600-1800),
o79I0f1NvA,3424,3,5380,0,12,412,1600,152,0,134,0.0,0.04715750597900029,0.04715750597900029,False,D (<1600),
Shreshth_Tarwey,5539,3,3663,1,17,397,1772,253,0,266,0.0,0.0471537560380405,0.0471537560380405,False,C (1600-1800),
Man_si_k,7148,2,2060,0,13,248,1645,213,0,260,0.0,0.047149216441756056,0.047149216441756056,False,C (1600-1800),
GoodBoy20,2351,3,4028,1,27,469,1627,92,11,322,0.0,0.047146462615898,0.047146462615898,False,C (1600-1800),
amirtha2314,4801,2,901,0,27,248,1618,203,0,154,0.0,0.04714528004069822,0.04714528004069822,False,C (1600-1800),
sarvani9418,8395,2,1679,0,21,219,1577,91,0,106,0.0,0.04713613163172925,0.04713613163172925,False,D (<1600),
Soumadip_Mishra,134,4,2790,1,68,1481,1878,362,180,638,0.0,0.04713380367750024,0.04713380367750024,False,B (1800-2000),
ZhbrEGM172,5072,2,1097,0,27,144,1607,80,0,148,0.0,0.04713172977946739,0.04713172977946739,False,C (1600-1800),
saxena_106,4509,3,6065,6,55,776,1943,408,1,644,0.0,0.04712657645637547,0.04712657645637547,False,B (1800-2000),
priyanka_8890,8762,2,2708,2,20,626,1734,310,0,434,0.0,0.04712546224137293,0.04712546224137293,False,C (1600-1800),
Piyush1005,8141,2,2463,0,15,332,1800,254,0,64,0.0,0.047122256767835324,0.047122256767835324,False,C (1600-1800),
chetanyadav256,879,4,5000,4,54,756,2199,760,168,658,0.0,0.04711623525743788,0.04711623525743788,False,A (2000-2200),
aakriti_agrahari1,8119,2,1594,0,15,451,1538,22,7,147,0.0,0.047110665230017015,0.047110665230017015,False,D (<1600),
Yash1121,7016,2,1244,0,18,141,1575,73,0,721,0.0,0.04710730634482195,0.04710730634482195,False,D (<1600),
Ahsan-_-,507,4,4781,2,14,245,1862,251,0,574,0.0,0.04710204159380321,0.04710204159380321,False,B (1800-2000),
AkshayaNagaraj,7799,2,1493,0,12,227,1758,232,0,1120,0.0,0.04709697337041008,0.04709697337041008,False,C (1600-1800),
iqbal_singh,9416,2,2966,2,6,331,1611,62,0,36,0.0,0.04709626399784273,0.04709626399784273,False,C (1600-1800),
akshat3009,5527,2,1364,1,31,487,1667,-15,0,624,0.0,0.047074934229000345,0.047074934229000345,False,C (1600-1800),
NotGamer,3187,3,2328,0,10,255,1642,226,0,64,0.0,0.04707291905480211,0.04707291905480211,False,C (1600-1800),
Pratyay19,1490,3,2346,0,8,620,1702,138,0,70,0.0,0.04707291905480201,0.04707291905480201,False,C (1600-1800),
Jainee_12,8653,2,1770,0,3,8,1618,-13,0,49,0.0,0.04706626831988475,0.04706626831988475,False,C (1600-1800),
spartan070,7612,2,1428,0,20,154,1652,194,0,245,0.0,0.04706459607962486,0.04706459607962486,False,C (1600-1800),
nguyiyang,8550,3,6783,8,6,284,1581,69,0,539,0.0,0.04705559928096996,0.04705559928096996,False,D (<1600),
Jainpranav004,7659,2,2268,0,24,442,1602,87,0,176,0.0,0.047053611614473245,0.047053611614473245,False,C (1600-1800),
meetpatel017,1669,3,2884,1,9,243,1814,151,0,238,0.0,0.04705239896301491,0.04705239896301491,False,B (1800-2000),
Jatin_SI,6438,2,1040,0,60,1083,1740,329,2,504,0.0,0.047051941406276374,0.047051941406276374,False,C (1600-1800),
Swasthi_N,7158,3,4811,2,16,218,1499,84,0,203,0.0,0.047043105487097614,0.047043105487097614,False,D (<1600),
TAMILARASAN_20,7831,2,2336,0,31,243,1750,292,0,196,0.0,0.04703786819975448,0.04703786819975448,False,C (1600-1800),
rocx77,4343,3,3009,1,8,295,1664,157,0,84,0.0,0.04703289725022029,0.04703289725022029,False,C (1600-1800),
PranitBijave,7945,3,5494,2,19,404,1412,-108,0,196,0.0,0.047028358635223505,0.047028358635223505,False,D (<1600),
runtime99terror,2556,3,3634,1,8,363,1926,289,3,56,0.0,0.04702267869302021,0.04702267869302021,False,B (1800-2000),
Pratyush0011,2743,3,4552,2,22,157,1621,146,0,414,0.0,0.04701510845845405,0.04701510845845405,False,C (1600-1800),
bob919,292,4,3757,1,6,128,1811,279,0,56,0.0,0.04701392926490158,0.04701392926490158,False,B (1800-2000),
RiyaSrivastava79,4705,2,820,0,18,427,1689,273,1,190,0.0,0.04700744710670697,0.04700744710670697,False,C (1600-1800),
vaibhavyadavv32,672,4,4322,2,8,233,1963,468,0,462,0.0,0.04700483311121817,0.04700483311121817,False,B (1800-2000),
yallavamsipavan1234,3485,3,2520,0,58,968,1701,195,30,609,0.0,0.04700139717766694,0.04700139717766694,False,C (1600-1800),
Vinarmn_Singh,2018,3,3527,2,16,442,2003,500,0,358,0.0,0.04700020303535354,0.04700020303535354,False,A (2000-2200),
Keerthika_22,7041,2,2018,0,64,362,1610,197,0,553,0.0,0.04699676208953871,0.04699676208953871,False,C (1600-1800),
amansaini1917,5623,2,1407,1,47,1380,1867,405,0,665,0.0,0.04698203919051932,0.04698203919051932,False,B (1800-2000),
sarath_kumar_kandreddi,8019,2,2413,1,16,255,1919,431,0,98,0.0,0.046977400685817336,0.046977400685817336,False,B (1800-2000),
ou32103210,8009,3,5558,2,2,58,1570,17,0,462,0.0,0.04697130718225371,0.04697130718225371,False,D (<1600),
nLMc7g3P5O,1464,4,7216,7,11,422,1844,352,0,217,0.0,0.04696612917299675,0.04696612917299675,False,B (1800-2000),
imzerofnlol,5005,3,3361,1,23,266,1739,251,0,776,0.0,0.046962727463493344,0.046962727463493344,False,C (1600-1800),
vasu2005,5786,3,3823,1,21,286,1642,184,0,204,0.0,0.04696263840335654,0.04696263840335654,False,C (1600-1800),
roshanKr001,629,4,4184,1,11,563,1779,225,0,546,0.0,0.046961797090322256,0.046961797090322256,False,C (1600-1800),
BalajiAsish02,4602,2,709,0,7,445,1870,349,1,224,0.0,0.046958200072050725,0.046958200072050725,False,B (1800-2000),
shreyayyyansh,6663,2,1119,0,6,73,1563,92,0,70,0.0,0.04695561857475109,0.04695561857475109,False,D (<1600),
Harshit1607,612,4,5155,1,9,541,1893,433,0,252,0.0,0.04695071074400421,0.04695071074400421,False,B (1800-2000),
JATIN475,4792,2,2644,0,3,186,1671,141,0,154,0.0,0.046947967636606885,0.046947967636606885,False,C (1600-1800),
Sunny7549-_,888,4,4595,0,10,779,1773,277,75,350,0.0,0.04694648676756921,0.04694648676756921,False,C (1600-1800),
BT24CSE013,4256,3,6879,6,10,530,1626,163,0,140,0.0,0.04694355250536006,0.04694355250536006,False,C (1600-1800),
nehaaids_2003,4089,3,6344,5,23,172,1571,99,0,196,0.0,0.04694105158616474,0.04694105158616474,False,D (<1600),
explorer238,1935,3,3409,2,12,732,1924,346,0,176,0.0,0.046935947995832714,0.046935947995832714,False,B (1800-2000),
ManasVaidya18,7116,3,4772,2,9,449,1808,393,0,154,0.0,0.04692866412473845,0.04692866412473845,False,B (1800-2000),
saiteja2327,1667,3,2884,1,21,1024,1883,399,6,386,0.0,0.046907957038256703,0.046907957038256703,False,B (1800-2000),
HashirGJ8842,8078,2,1584,1,44,353,1809,346,0,2080,0.0,0.04690567111373776,0.04690567111373776,False,B (1800-2000),
kl2400032839,8847,2,2700,1,15,22,1438,-73,0,210,0.0,0.046899147068761485,0.046899147068761485,False,D (<1600),
Ovp1DYIrmV,6772,2,1907,0,1,70,1714,130,0,0,0.0,0.04689431649557972,0.04689431649557972,False,C (1600-1800),
praveen06061995,7214,3,4876,0,9,132,1699,232,0,70,0.0,0.046893065749531046,0.046893065749531046,False,C (1600-1800),
ankitha_2005,8503,2,1716,0,12,59,1489,9,0,224,0.0,0.046891745551757735,0.046891745551757735,False,D (<1600),
jaswanthsai2406,9024,2,4325,1,5,157,1501,23,0,35,0.0,0.04689020395434042,0.04689020395434042,False,D (<1600),
PriyanUdayakumar,7925,2,2374,0,19,191,1822,358,0,238,0.0,0.046880774515661416,0.046880774515661416,False,B (1800-2000),
cplusplustest,5494,2,669,0,47,709,1848,388,10,1225,0.0,0.04687404813563953,0.04687404813563953,False,B (1800-2000),
princechouhan,3488,3,5448,2,19,544,1661,87,0,98,0.0,0.046868703510868165,0.046868703510868165,False,C (1600-1800),
Reddysai03,2004,3,3512,2,50,627,1672,161,0,371,0.0,0.046856933118213304,0.046856933118213304,False,C (1600-1800),
IamAkram321,8399,2,1681,0,9,428,1578,99,0,392,0.0,0.04685206350261767,0.04685206350261767,False,D (<1600),
Gautamavell,8320,3,5991,3,21,258,1610,161,0,217,0.0,0.04685066668051378,0.04685066668051378,False,C (1600-1800),
ManV_S,8800,2,2720,0,39,311,1678,199,0,707,0.0,0.04683960779245115,0.04683960779245115,False,C (1600-1800),
dragon150,2355,3,4036,2,16,124,1822,52,0,84,0.0,0.04683368926837564,0.04683368926837564,False,B (1800-2000),
Dhinakaran311,807,4,5838,4,29,639,1728,277,0,260,0.0,0.04682783529047273,0.04682783529047273,False,C (1600-1800),
kavyaraj718,3645,3,5638,5,15,451,1783,289,0,98,0.0,0.046824161351069246,0.046824161351069246,False,C (1600-1800),
digvijay-285,7089,2,2036,0,2,5,1585,-37,0,7,0.0,0.046816301050769595,0.046816301050769595,False,D (<1600),
karthikeya90,8609,2,2639,0,31,514,1842,391,0,518,0.0,0.04681462837969141,0.04681462837969141,False,B (1800-2000),
Mugesh_Kannan_27,6002,2,1580,0,24,629,1729,279,0,707,0.0,0.046811705330538536,0.046811705330538536,False,C (1600-1800),
Monill,7009,2,2007,1,35,540,1655,108,0,378,0.0,0.04681058254149344,0.04681058254149344,False,C (1600-1800),
Dineshh_16,5806,3,3834,0,56,250,1446,3,0,398,0.0,0.04680954753091809,0.04680954753091809,False,D (<1600),
owen-wang,2843,3,4694,3,5,282,1673,220,0,140,0.0,0.04680417094768263,0.04680417094768263,False,C (1600-1800),
kaviya_0120,1424,3,1708,0,50,437,1976,440,0,546,0.0,0.046800288753381075,0.046800288753381075,False,B (1800-2000),
Sanjana_M_bhat,8123,2,1596,0,23,237,1658,138,0,238,0.0,0.046798503817451056,0.046798503817451056,False,C (1600-1800),
tringuyen1110,7716,2,1466,1,8,561,1676,157,1,616,0.0,0.04679457563758547,0.04679457563758547,False,C (1600-1800),
Hema_Chunchu07,8832,2,1832,0,16,286,1586,132,0,189,0.0,0.04679331594932955,0.04679331594932955,False,D (<1600),
01aashish,6904,2,1961,0,7,234,1855,345,0,49,0.0,0.04679211821510058,0.04679211821510058,False,B (1800-2000),
34ffXXPxUv,6654,2,1859,0,14,196,1852,356,0,203,0.0,0.04679065757583988,0.04679065757583988,False,B (1800-2000),
sunya22839,6203,3,4085,3,64,557,1608,180,0,1071,0.0,0.04678790998656027,0.04678790998656027,False,C (1600-1800),
arunkumara_cit24,6364,2,1745,0,45,476,1836,385,0,553,0.0,0.04677951636263537,0.04677951636263537,False,B (1800-2000),
borusara,6586,2,1835,0,26,754,1852,355,3,288,0.0,0.04677123648531048,0.04677123648531048,False,B (1800-2000),
karanord,3337,3,2425,0,14,578,1688,275,0,406,0.0,0.04677096087754762,0.04677096087754762,False,C (1600-1800),
dharshu_07,8435,2,2571,0,60,840,1618,177,0,652,0.0,0.046770877681522036,0.046770877681522036,False,C (1600-1800),
Monishrajpalanivelu,2064,3,3596,0,15,476,1551,87,2,442,0.0,0.04676850426912829,0.04676850426912829,False,D (<1600),
aggarwal_17,9963,2,2222,0,34,390,1639,224,0,210,0.0,0.04676198510757176,0.04676198510757176,False,C (1600-1800),
uixarsh,8310,2,1650,0,6,199,1757,203,0,21,0.0,0.04675721453897175,0.04675721453897175,False,C (1600-1800),
DevanshPathak,2874,3,4732,4,43,807,1857,352,1,434,0.0,0.0467569073343519,0.0467569073343519,False,B (1800-2000),
vedanthadap23,5557,2,1377,0,9,177,1686,174,0,190,0.0,0.04672883805955075,0.04672883805955075,False,C (1600-1800),
sarvagya2545,1851,3,2674,1,167,1977,2278,777,174,1638,0.0,0.046724165296194206,0.046724165296194206,False,S (2200+),
iamtrock,9083,2,1917,1,16,235,1489,78,0,518,0.0,0.04672257580303167,0.04672257580303167,False,D (<1600),
Keshu_27,9311,2,2920,0,16,40,1663,150,0,134,0.0,0.04671993068235801,0.04671993068235801,False,C (1600-1800),
anup_dubey09,6816,2,1925,1,16,660,1757,342,24,120,0.0,0.046703086575022604,0.046703086575022604,False,C (1600-1800),
Yuvarrunjitha,1734,3,3025,2,32,604,2056,566,0,224,0.0,0.04669405238730019,0.04669405238730019,False,A (2000-2200),
ashish0leet,7233,3,4887,2,11,523,1594,182,0,378,0.0,0.04666264362449978,0.04666264362449978,False,D (<1600),
Naveen_Ray_17,9381,2,2952,1,15,480,1576,101,4,532,0.0,0.04665923826304909,0.04665923826304909,False,D (<1600),
lecrupusgod,2024,3,3535,1,24,505,2076,629,0,476,0.0,0.04664852840023434,0.04664852840023434,False,A (2000-2200),
Vijitha_M,9395,2,2958,0,100,683,1618,205,0,553,0.0,0.046645180702064706,0.046645180702064706,False,C (1600-1800),
Carpediem_1,7851,2,2345,0,35,613,1652,192,11,798,0.0,0.04664409847152261,0.04664409847152261,False,C (1600-1800),
yxhong-tw,4115,3,5414,3,13,190,1768,202,0,77,0.0,0.046635284541315616,0.046635284541315616,False,C (1600-1800),
0x0Parth,8246,2,2502,2,47,1122,1592,168,290,588,0.0,0.04662728688358647,0.04662728688358647,False,D (<1600),
akash-june2005,2368,3,3407,1,21,646,1931,474,0,518,0.0,0.046611037989842875,0.046611037989842875,False,B (1800-2000),
25BCE5699,8289,2,2517,1,7,20,1591,178,0,105,0.0,0.04660290662931796,0.04660290662931796,False,D (<1600),
Kripa027,9091,2,4960,1,3,44,1566,70,0,147,0.0,0.04659338262463068,0.04659338262463068,False,D (<1600),
logeshwaranr0902,3219,3,5146,2,17,524,2018,481,0,84,0.0,0.046592051164207934,0.046592051164207934,False,A (2000-2200),
SanketD45,9873,2,3149,2,20,326,1869,392,3,175,0.0,0.0465857917210909,0.0465857917210909,False,B (1800-2000),
KingPerceus_81_3000,2592,3,3678,0,34,1159,1900,443,2,644,0.0,0.046584730535379454,0.046584730535379454,False,B (1800-2000),
sriharsha_45,4822,2,2928,2,9,119,1551,118,0,210,0.0,0.046574068837312396,0.046574068837312396,False,D (<1600),
BlackVaze,1848,3,3272,2,22,310,1952,437,0,224,0.0,0.04656889384638859,0.04656889384638859,False,B (1800-2000),
birabhadra,5519,3,3656,1,5,723,1567,113,0,456,0.0,0.04656763292459776,0.04656763292459776,False,D (<1600),
sania_basha,9736,2,2138,0,51,103,1609,153,0,280,0.0,0.046564107720899,0.046564107720899,False,C (1600-1800),
ksushanth9030,8971,2,1880,0,22,570,1624,203,0,574,0.0,0.04656169066923429,0.04656169066923429,False,C (1600-1800),
piyush__3007,8761,2,2706,0,8,354,1613,121,0,84,0.0,0.046561646888586404,0.046561646888586404,False,C (1600-1800),
dhruv_agarwal04,4201,3,6681,6,19,596,1970,342,0,246,0.0,0.04655636112227235,0.04655636112227235,False,B (1800-2000),
ponaalagar,7020,3,4688,3,20,443,1638,137,17,624,0.0,0.04654303761711599,0.04654303761711599,False,C (1600-1800),
eriven,3520,3,5494,1,16,337,1821,375,0,134,0.0,0.0465421010801274,0.0465421010801274,False,B (1800-2000),
krishagarw819,5322,2,1248,0,31,646,2103,643,0,588,0.0,0.04653754449634982,0.04653754449634982,False,A (2000-2200),
Siri_LC,3167,3,2317,0,10,131,1634,192,0,84,0.0,0.046536214154865495,0.046536214154865495,False,C (1600-1800),
huanglanzhiguan,143,4,2825,2,274,2708,1703,87,7,2380,0.0,0.04652120960970414,0.04652120960970414,False,C (1600-1800),
id_not_found,7454,3,5058,0,5,520,1569,55,33,2114,0.0,0.04651641895400205,0.04651641895400205,False,D (<1600),
Eshan__Sharma,6112,2,1628,0,26,507,1636,59,30,385,0.0,0.046512889803195,0.046512889803195,False,C (1600-1800),
Alex_Raj_,1121,3,6555,4,6,113,2318,716,0,56,0.0,0.04651026461257212,0.04651026461257212,False,S (2200+),
Tribhuvan_nath,3376,3,2450,0,13,633,1688,276,1,736,0.0,0.04650462742889175,0.04650462742889175,False,C (1600-1800),
Harekrushna_1001,2665,3,4425,1,54,999,1708,285,0,406,0.0,0.04650329867242719,0.04650329867242719,False,C (1600-1800),
krishnavamshi1610,6091,2,1619,0,3,169,1695,129,0,21,0.0,0.046501512261449385,0.046501512261449385,False,C (1600-1800),
atharvshinde211003,2196,3,3821,1,15,614,1679,216,6,498,0.0,0.04650030444028655,0.04650030444028655,False,C (1600-1800),
ranjiitsingh,2135,3,3134,0,41,838,1815,367,0,448,0.0,0.046494096147040725,0.046494096147040725,False,B (1800-2000),
IndhuAmbati,8490,2,1712,1,86,681,1575,106,0,448,0.0,0.04649218692059236,0.04649218692059236,False,D (<1600),
Omkaarr_01,753,4,5626,3,49,1246,1449,4,47,791,0.0,0.0464919205018359,0.0464919205018359,False,D (<1600),
Bhanu_546,9556,2,2072,0,24,386,1536,57,3,588,0.0,0.04648911849773153,0.04648911849773153,False,D (<1600),
VlkzdzwGQS,2990,3,4859,0,4,633,1982,516,3,204,0.0,0.04648023939210559,0.04648023939210559,False,B (1800-2000),
parth8910,6447,3,4245,1,10,103,1745,207,0,84,0.0,0.046467769617046406,0.046467769617046406,False,C (1600-1800),
gauresh_ji,8197,3,5822,2,14,324,1563,108,0,140,0.0,0.04646584401156939,0.04646584401156939,False,D (<1600),
Ansh_Badresiya,560,4,4978,2,22,673,1631,185,1,609,0.0,0.04646535599790965,0.04646535599790965,False,C (1600-1800),
sharibsiddiqui21,8855,2,1838,1,11,345,1718,177,0,168,0.0,0.046455765151653644,0.046455765151653644,False,C (1600-1800),
jai0818,7728,2,1468,0,24,433,1637,125,0,588,0.0,0.046448974409393225,0.046448974409393225,False,C (1600-1800),
ashutosh__kumar_singh,3509,3,4762,1,6,443,1599,98,8,56,0.0,0.04644795705807392,0.04644795705807392,False,D (<1600),
Aarish_Samadder,9099,2,2838,0,1,23,1662,106,0,0,0.0,0.04644589188887931,0.04644589188887931,False,C (1600-1800),
sr4jan,6760,2,1900,0,11,455,1659,93,0,203,0.0,0.0464384968893657,0.0464384968893657,False,C (1600-1800),
tejaswini_257,5780,2,1483,0,6,75,1718,220,0,63,0.0,0.04643712557311335,0.04643712557311335,False,C (1600-1800),
vivekveer31,3266,3,5217,2,50,605,1649,196,5,294,0.0,0.04643489018791247,0.04643489018791247,False,C (1600-1800),
nitinsinha901,7033,2,1249,0,12,261,1604,119,0,966,0.0,0.046434426358383546,0.046434426358383546,False,C (1600-1800),
Shivesh_E,1940,3,3416,2,30,540,2521,1037,1,428,0.0,0.04643291544495033,0.04643291544495033,False,S (2200+),
Pushkar_2213231,3719,3,4985,2,36,795,2011,590,0,805,0.0,0.04642549012202028,0.04642549012202028,False,A (2000-2200),
Its_Ansh,3477,3,4725,0,25,685,1822,337,0,504,0.0,0.0464197256775372,0.0464197256775372,False,B (1800-2000),
Tarun_Aadarsh_B,5686,2,765,0,61,651,1822,408,0,546,0.0,0.0464192739056461,0.0464192739056461,False,B (1800-2000),
HCw0eDo1J7,7795,2,2324,2,23,344,1745,126,0,140,0.0,0.04641494525085269,0.04641494525085269,False,C (1600-1800),
himanshugour23,8312,2,1650,0,20,443,1717,226,4,308,0.0,0.04641341564544559,0.04641341564544559,False,C (1600-1800),
amulyabatta,7538,2,2216,2,1,71,1673,99,0,0,0.0,0.046408994724524325,0.046408994724524325,False,C (1600-1800),
mirnalkishor,7952,2,1544,0,26,425,1648,234,0,624,0.0,0.04640787483627512,0.04640787483627512,False,C (1600-1800),
adigo,9999,2,3203,3,533,2173,1773,341,64,3164,0.0,0.04639754369956331,0.04639754369956331,False,C (1600-1800),
KanchanLamba00,7217,2,1307,0,39,646,1749,314,146,574,0.0,0.04639590596018383,0.04639590596018383,False,C (1600-1800),
pkpawan,1033,4,6980,7,244,1870,1990,555,668,2289,0.0,0.04639364286024475,0.04639364286024475,False,B (1800-2000),
Dinesh_pandi_T,7045,2,1253,0,12,159,1532,68,0,105,0.0,0.04639043530877086,0.04639043530877086,False,D (<1600),
RustyKitten,7406,2,1362,1,91,2537,1907,233,7,868,0.0,0.046383090747041,0.046383090747041,False,B (1800-2000),
kookaburracc,395,4,3040,0,104,1171,2188,681,0,896,0.0,0.0463823801718832,0.0463823801718832,False,A (2000-2200),
dreams2000,8515,3,6594,6,8,476,1503,15,0,246,0.0,0.04637547698174343,0.04637547698174343,False,D (<1600),
banoth_2004,2653,3,3757,1,6,243,1514,67,0,252,0.0,0.04637027538034155,0.04637027538034155,False,D (<1600),
SoniTushar26,9541,2,2068,1,140,1305,1676,246,30,1772,0.0,0.04636976883557696,0.04636976883557696,False,C (1600-1800),
madhuri34,7202,2,2081,2,2,459,1946,364,0,22,0.0,0.04635904462866381,0.04635904462866381,False,B (1800-2000),
papitha004,2840,3,4009,1,8,122,1597,183,0,56,0.0,0.04635601934838078,0.04635601934838078,False,D (<1600),
manishnigam816,3269,3,4480,3,102,1481,1967,517,8,1757,0.0,0.04635280239995778,0.04635280239995778,False,B (1800-2000),
RaGuL006,1898,3,2761,0,67,576,1773,312,0,553,0.0,0.0463515675117303,0.0463515675117303,False,C (1600-1800),
