Rank,Username,Score,CurrConSolved,time_taken,total_fail,Country,Profile_rank,PostViewCnt,Reputation,Total_solved,Easy,Medium,Hard,ContestCnt,CurrRating,rating_first,GlobalRank,active_days,contest_id
7342,vibha_dwr,9,2,2140,0,India,202072,0,0,484,167,264,53,9,1561,1413,107954,105,3
2967,Sandeshsp,14,3,4836,1,India,201260,0,0,482,144,293,45,38,1743,1413,37607,364,3
1738,gauravkrr54,14,3,3031,2,India,73341,0,1,739,195,417,127,25,1935,1553,15883,610,3
4762,Hasti_Gadara,9,2,869,0,India,357467,4,0,348,162,141,45,15,1631,1414,274339,175,3
4099,sai_pawar,14,3,6372,4,India,140340,0,4,571,210,340,21,36,1667,1478,69797,392,3
9109,Ishwarya26,9,2,2844,1,,801443,0,0,196,154,42,0,14,1711,1416,246905,78,3
6912,BHAVYASRI_VIKURTHI,9,2,1964,0,,2894725,0,0,38,19,17,2,10,1870,1735,169423,70,3
1385,NomNomCode,14,3,1819,1,United States,246889,10,0,432,137,235,60,13,1919,1504,19679,168,3
5901,JbMWIJkJVd,9,2,1539,0,,5000001,0,0,6,1,4,1,2,1721,1510,228073,7,3
4122,Rashmikaaaaa,14,3,6439,4,,5000001,0,0,5,0,4,1,2,1810,1507,202926,7,3
853,ParsaSRK,20,4,6025,3,Canada,306962,127,280,382,122,206,54,7,1758,1627,62335,406,3
1985,abhiramkatari,14,3,3473,3,,870534,1,0,177,74,91,12,1,1964,1681,125294,0,3
155,Mithran_15,20,4,2929,1,India,138649,248,12,573,237,252,84,7,2025,1666,7933,36,3
5802,sahlverma0433,9,2,1492,0,,32475,0,0,969,270,544,155,71,1686,1478,41116,924,3
2111,harsh1937,14,3,3693,2,India,30420,1569,46,989,305,597,87,58,2091,1649,20890,540,3
3924,K123456K,14,3,6064,4,,327623,0,36,367,82,228,57,20,1599,1415,58173,302,3
1755,rajsi2003,14,3,3063,1,India,578950,754,12,249,86,146,17,22,1664,1443,79537,1127,3
5906,charan_2207,9,2,1542,0,India,914214,0,0,169,84,83,2,23,2063,1480,114627,210,3
4739,jeyy,9,2,844,1,India,183351,0,0,504,256,224,24,77,1648,1411,52914,567,3
9223,Pranay__8,9,2,2889,1,India,276512,5,1,406,269,134,3,75,1804,1411,263817,708,3
1233,Ayushivam22,15,3,5131,1,,80518,16,1,714,242,426,46,36,1738,1433,37768,750,3
8117,bharatbugati,9,2,2451,0,India,84260,72,0,703,269,346,88,24,1709,1411,53264,357,3
2377,coDing__Knight,14,3,4071,2,India,173746,0,0,517,173,302,42,10,1817,1415,200915,316,3
2991,ETK9vAJSBE,14,3,4861,0,,1772692,0,0,80,31,45,4,1,1714,1651,148751,0,3
621,interview_prep_google,20,4,5180,3,,834546,739,3,184,19,137,28,7,1867,1661,23084,266,3
2756,laxused,14,3,4564,2,,5000001,0,0,9,8,1,0,46,1643,,20941,0,3
9795,yashas_252,9,2,3115,1,India,212801,0,0,467,146,273,48,38,1470,1437,92961,1141,3
8080,fRo58edLaF,9,2,2437,1,India,1153309,0,0,134,43,80,11,2,1706,1535,229623,7,3
3958,vivekanandpdy,14,3,6135,4,India,63336,15,0,778,217,457,104,45,1718,1619,66140,596,3
1800,karthikvvk,14,3,3180,0,India,122881,2,0,604,302,270,32,97,2004,1474,71780,770,3
1123,cetmyevaluation,15,3,589,0,,5000001,6239,1644,8,3,4,1,2,1656,1412,200735,273,3
2059,prashant_55964,14,3,3585,2,,200328,0,0,482,176,271,35,13,1898,1485,185216,616,3
3191,lucky1426shrma,14,3,5115,4,,435574,3,3,307,71,196,40,22,1740,1553,32302,176,3
5054,Imam_007,9,2,1086,0,India,31483,7717,32,978,420,508,50,51,1614,1647,92606,1162,3
3381,chxragsaxena,14,3,5334,5,India,34979,0,0,947,284,542,121,37,1958,1414,56406,638,3
579,rohitjazz199955,20,4,5057,4,,108379,0,1,636,166,368,102,23,1797,1676,8952,246,3
42,logical_dp,20,4,1585,0,,2552325,0,0,47,19,24,4,1,2118,1924,31781,0,3
5806,Swastik_Gupta30,9,2,1493,0,,379638,0,0,336,101,205,30,14,1750,1508,64438,218,3
8684,kishor_kannan_25,9,2,2672,0,,4931485,0,0,13,4,8,1,5,1578,1531,246690,245,3
9155,sarthak_jain18,9,2,2859,4,India,130342,44,0,589,219,342,28,49,1450,1449,109046,602,3
1010,ayushman_coding,20,4,6850,10,India,422660,0,0,312,70,178,64,4,1647,1566,43330,22,3
9518,varun_pawar4912,9,2,3004,0,India,51519,502,3,836,369,406,61,43,1704,1552,206272,609,3
5567,arpitmadhan,9,2,1382,1,India,175221,0,1,515,102,382,31,11,1637,1469,139932,260,3
1651,Shubham_Kumar42,14,3,2842,1,,240633,0,0,438,112,283,43,9,1857,1507,78381,652,3
9345,priyanshuprajapati6386,9,2,2936,0,,779119,0,0,197,89,86,22,16,1620,1513,381686,134,3
1864,ParuchuriRohith,14,3,3299,2,,620149,0,0,236,136,96,4,34,2042,1568,37621,434,3
8213,22241A05B6,9,2,2491,2,India,38303,3,0,920,329,503,88,76,1652,1418,147271,680,3
7831,TAMILARASAN_20,9,2,2336,0,,598340,0,0,243,139,94,10,31,1750,1458,580869,196,3
7955,saiffuddin,9,2,2386,3,,68715,33,8,756,201,428,127,45,1573,1411,21095,525,3
9947,galbatorix_69,9,2,3179,0,,489461,3,77,282,104,147,31,25,2459,1415,184156,288,3
4040,dushyantsinghcs,14,3,6263,4,,89732,55,1,685,198,371,116,10,1509,1449,197719,602,3
9632,NavyaPandey,9,2,3044,1,,3563939,0,0,26,13,11,2,7,1744,1580,132202,56,3
2354,akwan84,14,3,4034,2,Canada,69376,3691,18,753,228,456,69,29,1545,1452,76666,1414,3
3469,jayaanandabalaji,14,3,5423,3,India,215773,4,0,465,169,244,52,45,1660,1525,63935,918,3
2348,notonahill,14,3,4023,2,,437377,0,0,305,88,174,43,67,1545,1581,15538,378,3
731,garvit18902,20,4,5534,1,,654561,0,0,234,57,119,58,59,1568,1517,11996,750,3
3911,jxel_23,14,3,6034,3,India,182571,1307,14,507,159,289,59,43,1656,1450,41731,442,3
2814,wlinabc,14,3,4656,2,,6212,0,0,1520,342,996,182,1,1784,1656,144839,0,3
6945,Sujit_Das,9,2,1977,2,India,9175,3830,18,1375,396,782,197,119,1683,1459,77883,1512,3
1383,compass2003,14,3,1816,1,India,1608504,0,0,91,23,56,12,24,1950,1575,25290,400,3
8566,Ayushsingh61,9,2,2621,0,,1520014,0,0,99,81,16,2,19,1713,1515,313389,154,3
3591,grovervishrut,14,3,5575,1,India,90789,6,0,682,308,324,50,26,1825,1514,48131,623,3
7487,Asgardrodent,9,2,2197,1,United States,337547,0,0,360,172,174,14,8,1641,1523,191302,112,3
870,lilganj710,20,4,6071,3,,6315,0,2,1508,228,660,620,77,1672,1690,4641,588,3
8880,payalparkhe9,9,2,2751,0,,446651,2,0,301,158,129,14,15,1425,1467,109777,540,3
9748,breezybuddy,9,2,3094,3,India,29110,0,1,1002,319,579,104,106,1471,1474,76888,1092,3
5673,Aditya9369,9,2,1433,0,,158857,7,0,540,177,308,55,25,1663,1498,44988,246,3
3566,Sanket_165,14,3,5549,4,India,232840,0,0,446,182,240,24,17,1951,1506,56864,372,3
7726,sumi_18,9,2,2295,0,,395705,6,0,326,92,199,35,5,1649,1546,130863,42,3
9977,rohitman_k17,9,2,3192,1,India,433643,0,0,309,119,162,28,17,2196,1387,331374,70,3
2197,mikefromtw,14,3,3821,2,,30057,0,0,993,254,600,139,20,1648,1536,19543,483,3
324,ajinkya1p3,20,4,3953,4,India,21394,1383,9,1095,274,584,237,110,2026,1801,536,2023,3
9102,jason_wong11,9,2,2840,0,,2084766,0,0,63,17,39,7,16,1794,1583,75246,1736,3
288,teena1,20,4,3733,1,India,33561,3103,92,959,205,641,113,45,2047,1540,9765,434,3
179,gouravpandey09,20,4,3049,1,India,2139,1470,66,1958,524,1039,395,7,1560,1459,18250,910,3
6831,imayanknarang,9,2,1930,0,India,457821,0,0,297,115,158,24,5,1750,1497,376560,56,3
5154,PF7ZDd9fCG,9,2,1145,0,India,930674,0,0,166,91,73,2,45,1522,1459,189994,259,3
7406,satyam_1818,9,2,2170,0,,743333,0,0,204,87,103,14,12,1643,1453,812400,196,3
4054,m3w3,14,3,6281,3,Canada,462623,233,1,293,91,182,20,6,1721,1536,261192,1659,3
7313,_patidar_lalit,9,2,2128,0,India,564347,0,0,254,134,108,12,27,1631,1540,136038,358,3
714,ChairmanMao,20,4,5487,9,United States,55524,0,4,814,194,447,173,72,1557,1526,9065,3367,3
699,Z16A61ab6J,20,4,5443,2,,5000001,0,0,4,0,3,1,1,1563,1752,84362,0,3
8405,Samir_shaikh_05,9,2,2559,1,India,522658,149,1,271,116,135,20,7,1648,1503,292817,36,3
1611,jeremyzhang96,14,3,2707,2,中国,5000001,0,0,7,6,1,0,395,1837,,3663,0,3
6697,Hari_2252,9,2,1878,2,India,239763,0,0,439,237,165,37,39,2440,1538,103026,553,3
7094,kanika_goel,9,2,2040,0,India,48055,0,0,855,310,470,75,76,1721,1500,72079,470,3
3741,MNShakib,14,3,5755,2,,281719,36,0,403,149,190,64,28,1686,1621,27573,175,3
9240,abishekclassy15,9,2,2895,0,India,1532482,0,0,97,85,7,5,5,1450,1560,253413,28,3
6228,Sandeep_21_2007,9,2,1683,0,,290248,0,0,397,125,203,69,6,1775,1415,177844,204,3
547,King_Coder_2005,20,4,4939,1,India,464435,0,0,293,78,161,54,26,1651,1557,11851,274,3
8675,Kaushal0231,9,2,2668,1,,5000001,0,0,4,1,3,0,2,1778,1539,231902,28,3
9010,ktejaswini_30,9,2,2802,0,,2770540,0,0,41,21,20,0,11,1666,1499,355706,56,3
1104,abhinav2222,20,4,8751,15,,787741,0,0,194,55,110,29,8,2172,1547,53728,49,3
2274,Diaopeng,14,3,3923,1,United States,30027,114,8,992,217,638,137,51,1700,1459,64649,3003,3
8585,prince_jha0209,9,2,2628,2,India,56122,0,1,812,260,449,103,16,1684,1505,113348,246,3
1970,riyank_iiitv,14,3,3460,2,India,52606,0,0,831,268,461,102,58,2299,1594,60483,819,3
2582,rajkumarkudukala,14,3,4318,2,India,268258,0,0,413,144,212,57,34,1726,1574,34102,266,3
4905,ashritaguntur,9,2,988,0,India,347449,0,3,354,191,140,23,46,1667,1462,88619,442,3
6954,durgaprasad0308,9,2,1981,1,,315118,0,0,376,155,197,24,18,1981,1414,136677,140,3
1358,nnKvK0AmYX,14,3,1632,0,,2809888,0,0,40,22,18,0,4,2338,1413,128099,252,3
34,harshhita_1,20,4,1457,0,India,143198,0,0,565,238,289,38,24,1903,1450,171468,126,3
6275,Amreen_KK-02,9,2,1704,1,,1665182,0,0,87,68,18,1,2,1832,1658,119121,7,3
2562,niranjan0207,14,3,4294,2,,153772,18,0,547,257,269,21,35,1965,1504,16195,490,3
4042,kapil5384,14,3,6264,6,,3037349,0,0,35,10,21,4,5,1698,1581,210467,50,3
1744,KrishivGupta,14,3,3039,2,India,1257241,0,0,123,92,29,2,22,2267,1501,88986,154,3
4907,karthikeyanKIT,9,2,989,0,,1950931,0,0,70,35,34,1,21,1592,1414,191001,140,3
4572,ANIRUDDH-001,9,2,666,0,,795695,101,1,193,102,90,1,24,1677,1467,73415,148,3
9890,vivekdatta,9,2,3157,1,,154218,19,8,546,163,325,58,9,1735,1497,279106,98,3
8314,thahseena_banu,9,2,2525,0,,2942009,0,0,37,26,10,1,8,1628,1498,188553,50,3
4552,kartik6968,9,2,637,0,,284437,0,0,402,221,167,14,12,1820,1568,166004,106,3
4757,sanjaykumar_1722,9,2,866,0,,4067319,0,0,20,9,11,0,13,1653,1472,216543,77,3
9221,lavish99038,9,2,2888,0,,475266,0,0,290,108,159,23,18,1629,1481,170850,204,3
4636,tcx4c70,9,2,748,0,,1310,0,0,2216,713,1321,182,93,1650,1583,18315,1610,3
3646,yaswanthkalla,14,3,5640,3,,253547,0,0,426,140,245,41,12,1852,1531,75272,148,3
487,JLZ998112,20,4,4702,5,,644677,0,8,229,53,125,51,64,1385,1776,2725,532,3
1399,Nelson84,14,3,1906,0,Taiwan,925,142,0,2414,434,1331,649,200,1869,1477,5515,1218,3
8906,raj_nish,9,2,2759,1,,390095,0,0,329,101,205,23,9,1517,1458,599311,371,3
2319,sujit02,14,3,3976,2,India,209315,0,0,471,112,264,95,13,1728,1579,34126,1254,3
5528,Itsmeym,9,2,1364,0,,453400,26,1,298,94,170,34,24,1766,1428,175589,574,3
8126,shubham_0524,9,2,2454,1,,514687,0,0,276,92,169,15,6,1843,1486,154739,56,3
761,sahil_23102,20,4,5656,5,,426963,0,1,310,103,181,26,27,1735,1590,9298,231,3
2901,Nidhi030,14,3,4762,2,,1483345,0,0,102,50,49,3,13,1713,1501,73294,70,3
1674,sunshine3010,14,3,2889,4,India,277669,0,0,405,141,224,40,24,1849,1467,53799,259,3
2890,Darkk09,14,3,4747,3,,93319,0,0,675,307,348,20,80,1974,1421,53958,442,3
4213,rbtmd1010,14,3,6713,5,South Korea,23566,2752,31,1065,303,521,241,29,1909,1581,13028,2422,3
9336,ky539h3vpO,9,2,2932,1,,1724790,45,1,83,30,52,1,17,1827,1478,228169,78,3
5974,paridhi_codes,9,2,1568,0,,304357,39,2,384,117,216,51,18,2031,1527,61774,218,3
7092,Udyzodd,9,2,2038,1,India,519966,0,0,270,98,137,35,7,1929,1602,153571,358,3
3628,s1071531,14,3,5614,4,,64074,0,0,775,216,444,115,47,2022,1496,16426,504,3
489,yaarneee,20,4,4704,5,,834820,0,0,184,33,118,33,15,1564,1683,4624,246,3
4518,CnPH1bBfCi,9,2,570,0,,55144,0,0,817,513,256,48,40,2010,1414,33416,260,3
1727,Jemeena_J,14,3,3013,1,,2033296,0,0,66,23,37,6,21,1833,1488,168277,140,3
9068,sharmasahaj01,9,2,2825,0,India,384892,0,0,334,97,184,53,8,1680,1497,192393,434,3
6136,neethb44,9,2,1641,1,India,335275,0,0,362,160,178,24,23,2120,1594,120272,196,3
2134,_Trishansh_,14,3,3728,2,India,1554240,0,0,95,41,48,6,3,2030,1532,222319,42,3
5076,wjt40398,9,2,1099,0,,2750666,0,0,41,10,27,4,2,1551,1553,177048,14,3
1357,edwardqin,14,3,1630,1,United States,28297,0,0,1010,253,591,166,23,1762,1500,6666,1267,3
9905,pallavisadanna,9,2,3162,1,,50054,0,0,845,230,486,129,28,1639,1528,90996,315,3
8753,sathya_rs,9,2,2705,0,India,244959,0,0,434,261,150,23,18,1658,1416,129040,148,3
4030,tcaniagboso,14,3,6248,3,United States,99414,14,0,658,232,382,44,25,1646,1507,54908,554,3
5267,ramya1201,9,2,1216,0,India,973507,0,0,160,98,57,5,25,1697,1450,321242,203,3
7847,r0Ef6xxlt3,9,2,2342,0,India,429500,0,0,310,226,78,6,8,1607,1482,227248,64,3
5998,adarshregatti,9,2,1578,0,,381337,0,0,334,149,172,13,36,1846,1457,83436,280,3
358,gautamdutta07,20,4,4137,2,India,762276,0,0,206,51,121,34,1,1561,1795,67264,0,3
2736,paemjeetk,14,3,4538,1,India,223221,15,1,456,171,238,47,28,1662,1466,43024,274,3
4367,Rajan_Singh01,14,3,7773,8,India,59873,15961,153,796,230,541,25,66,1678,1413,72242,484,3
9167,shreya_pandey99,9,2,2863,0,,308272,169,4,381,162,196,23,72,1733,1428,388918,512,3
9030,rosy21,9,2,2811,1,,534563,0,0,264,153,104,7,2,1669,1516,265041,154,3
4713,kishour_s,9,2,824,0,,242877,0,0,436,220,216,0,66,1716,1526,90949,456,3
129,zanj0,20,4,2740,2,United States,92,56,44,3463,775,1841,847,317,1796,1429,471,2737,3
6076,Madhumitha_8,9,2,1614,0,India,135519,0,0,579,397,176,6,64,1880,1439,105431,532,3
6145,bharath__005,9,2,1645,0,,227079,0,0,452,276,171,5,37,1636,1412,96825,343,3
8456,Kiran_Kumari_15,9,2,2578,0,,875128,0,0,177,72,98,7,10,1597,1496,454597,350,3
2799,B_Jaydeep,14,3,4636,0,,5000001,0,0,12,1,10,1,2,1767,1413,270023,35,3
9675,petreck,9,2,3062,2,,1342784,2,0,113,72,35,6,13,2191,1468,296054,868,3
3172,sujoy_ghosh,14,3,5094,3,,522765,0,0,269,64,157,48,10,2189,1693,71270,42,3
7573,oJsTGaMAHx,9,2,2230,0,India,1740368,0,0,82,45,33,4,2,1575,1413,410442,35,3
4480,ribhavsingla,9,2,441,0,India,18521,6107,48,1142,468,617,57,52,1701,1473,51789,756,3
6484,vini2002,9,2,1791,0,,82242,0,0,708,195,425,88,10,1719,1513,130664,1310,3
7143,prashanth_d4,9,2,2058,2,India,45882,270341,1404,870,198,568,104,57,1715,1411,23811,511,3
4755,shuklaabhinav824,9,2,863,0,India,107628,267,2,638,211,367,60,33,1525,1468,49761,686,3
367,striver1217010,20,4,4170,0,India,4340,351,16,1648,364,984,300,133,1742,1604,6678,680,3
1137,Priyanshi_Raina,15,3,2544,0,,440064,0,0,305,142,126,37,15,1685,1532,124894,133,3
1241,Akhil4951,15,3,5275,0,India,729858,0,0,208,78,99,31,11,1887,1430,54233,56,3
7620,AlphaSlayer_001,9,2,2252,0,,795994,2,2,193,79,93,21,6,1839,1521,93673,63,3
3101,Sundram45,14,3,5000,4,India,449118,0,0,301,72,172,57,18,1844,1515,43783,246,3
3386,Anushka_kumawat,14,3,5339,0,,140903,0,0,569,158,352,59,17,1951,1532,113209,210,3
898,dohieuvan03,20,4,6195,4,,196,0,0,3131,806,1581,744,25,1682,1720,4605,266,3
8999,Amit-47,9,2,2796,1,,213976,0,0,466,165,271,30,4,1554,1434,308768,1058,3
7763,KASAMSETTYSAIVENKAT,9,2,2310,0,,5000001,0,0,8,4,4,0,5,1632,1512,340309,56,3
3619,Denthruzel,14,3,5602,2,,470567,1,6,291,86,170,35,2,2110,1546,162793,8,3
4670,gaurav_singh_25,9,2,783,0,India,65026,15601,275,772,421,330,21,51,1817,1460,43445,392,3
1325,shivamsrawat7,14,3,1434,0,India,392022,0,0,328,135,168,25,11,1862,1355,63741,70,3
2051,puranjai2309,14,3,3569,2,,94783,0,0,672,172,421,79,28,1660,1451,44629,252,3
6811,Rohithkumar_kr,9,2,1922,0,India,239766,1592,9,439,323,111,5,62,1731,1438,174018,553,3
7438,jhnve_07,9,2,2180,0,India,38030,43,0,922,327,534,61,48,2661,1444,116788,847,3
8477,varshithasomashekar22,9,2,2588,1,,614329,0,0,238,103,121,14,22,1696,1468,187866,204,3
7326,mystic__mac,9,2,2132,0,,2029804,0,0,66,23,35,8,4,1575,1463,336552,28,3
3636,sreekarthik1511,14,3,5626,1,,444074,0,0,302,107,172,23,5,1641,1497,319215,512,3
6454,Okay_Google,9,2,1778,0,,1154221,0,0,134,50,68,16,16,1886,1489,96058,161,3
5615,IaManoj01,9,2,1404,0,India,111495,165,27,629,226,331,72,21,1606,1488,71999,511,3
1929,jeetuawasthi,14,3,3394,2,,319184,0,0,373,113,225,35,20,2679,1467,45740,484,3
1431,Ragulvl,14,3,2107,0,India,3564067,0,0,26,7,15,4,7,2314,1717,22215,84,3
5779,aditya_62005,9,2,1483,1,,66471,0,0,767,269,431,67,19,1780,1455,41011,442,3
4850,satwik2954kumar,9,2,941,0,,1492993,0,0,100,68,31,1,3,1657,1696,128611,8,3
8040,thespartanghost,9,2,2422,1,India,98322,0,0,661,228,378,55,31,1619,1446,164628,364,3
1419,Aaradhy-Sharma,14,3,2052,1,,94436,1697,258,672,234,340,98,27,2655,1562,15705,218,3
9314,GZVbUTnmlv,9,2,2920,1,,425198,2,0,312,95,162,55,1,1626,1554,265607,0,3
952,AKASSH_M,20,4,6546,4,India,11531,1995,53,1295,466,642,187,97,1692,1465,6895,553,3
3700,maxmyk,14,3,5698,1,,1756165,0,0,81,31,39,11,4,1861,1532,110657,21,3
2099,prateekbhaisora,14,3,3674,2,India,23164,25,92,1071,295,607,169,82,1926,1477,30285,1015,3
8841,sumansaurav99,9,2,2738,1,,99529,0,0,659,223,364,72,15,1654,1508,305817,168,3
5021,mohito65,9,2,1070,1,India,431510,0,0,309,69,195,45,15,1611,1596,52029,358,3
9964,insane_00,9,2,3187,2,India,145385,21,1,561,190,308,63,26,1645,1471,220362,203,3
1436,archita97,14,3,2139,0,India,604444,0,0,242,92,107,43,2,1817,1416,213483,36,3
9465,vaishnavi_m98,9,2,2988,0,,1508878,0,0,99,74,24,1,9,1501,1471,312831,50,3
3939,Arnav_1000,14,3,6097,3,,239753,0,0,439,125,279,35,28,1833,1478,88809,428,3
9194,Iyd2CRuzOi,9,2,2874,0,,1520449,110,2,98,30,59,9,2,2257,1484,312461,50,3
9205,Anupam262005,9,2,2882,3,,211460,24,1,470,112,289,69,30,1851,1457,80610,252,3
5547,TheAdarsh1M,9,2,1372,0,India,50775,2348,186,841,399,401,41,54,1737,1452,55700,680,3
6711,Abhishek-393-max,9,2,1882,0,India,71389,0,8,746,249,440,57,30,1758,1414,152674,456,3
8055,venkataganesh_22,9,2,2428,0,,986468,99,1,157,90,61,6,19,1617,1500,92500,218,3
8487,Jayasurya-619,9,2,2591,0,India,1583074,0,0,94,34,48,12,10,1684,1458,405433,50,3
573,riteshwaran,20,4,5025,5,,3370628,0,0,29,9,16,4,7,1635,1664,20150,35,3
5826,humanshuise,9,2,1500,0,India,199514,400,16,484,229,228,27,22,1768,1531,67491,428,3
5244,Ingu_Hasini,9,2,1204,0,,4067424,0,0,20,10,10,0,10,2001,1501,360466,64,3
6345,amrit_goel_0110,9,2,1735,1,,208845,0,0,473,213,246,14,18,2006,1460,155889,652,3
4570,Kiruthika419,9,2,661,0,India,637983,0,0,232,116,110,6,27,1946,1416,261115,176,3
2153,Nishant7p,14,3,3758,1,India,257782,0,0,422,204,204,14,27,2149,1412,51163,385,3
1098,varun-1728,20,4,8325,10,,291416,0,0,394,123,203,68,44,1722,1411,4548,560,3
5940,SHESHAANTHEN,9,2,1554,0,,489615,0,0,282,218,60,4,53,1806,1559,310221,553,3
6230,suhruth_2706,9,2,1684,1,,319233,219,13,373,166,192,15,11,1670,1486,83198,420,3
4187,Prince_kumar9060,14,3,6608,5,,57102,8,2,807,305,454,48,65,1795,1411,91762,469,3
1960,JoshiSuyash,14,3,3443,5,,349952,39,11,352,92,218,42,10,1720,1525,75404,1540,3
5569,shivaniyella2007,9,2,1383,0,,549797,0,0,259,137,112,10,20,1597,1508,170033,98,3
4972,23R01A66A4,9,2,1038,0,,1027045,0,0,154,95,58,1,57,1925,1412,180811,434,3
6983,Ashish_kumar0707,9,2,1995,2,,477073,3,0,288,72,165,51,35,1678,1536,76416,960,3
1997,AnnieW,14,3,3493,1,Canada,1708,4440,75,2071,756,1078,237,76,1907,1570,11784,1848,3
9814,Rajjaiswal23_27,9,2,3122,1,India,73083,1022,6,742,204,413,125,18,1694,1414,122655,175,3
3293,rishabhpandey30,14,3,5249,6,India,359014,17,1,347,122,182,43,32,1767,1410,95344,490,3
3587,RutvijS,14,3,5565,3,India,125314,0,0,599,178,382,39,48,1663,1454,107724,960,3
4376,satyam762,14,3,7904,10,India,1892375,0,0,73,37,35,1,4,1528,1520,260622,22,3
9362,Lucky_XX_444,9,2,2943,2,,3135624,0,0,33,11,17,5,10,1610,1707,32719,217,3
4434,rc_dominator,10,2,4168,1,,256855,3924,56,424,195,214,15,33,2069,1609,32439,204,3
101,yc3201,20,4,2462,0,,24029,2,0,1059,342,583,134,26,1701,1476,12827,581,3
4359,AhbarRunItBack,14,3,7669,9,,5000001,0,0,3,0,3,0,1,1782,1621,176544,0,3
4597,Tanishk2744,9,2,700,0,,734120,0,0,207,71,124,12,11,1726,1530,118741,217,3
6085,JNRGojPnQw,9,2,1617,0,,1623455,0,0,90,62,27,1,3,1605,1631,84331,8,3
1877,prayagasrani,14,3,3320,2,,541183,0,0,262,62,167,33,4,1919,1533,121497,330,3
4742,Shyam_Kumar_0511,9,2,847,0,,2170152,0,0,60,29,29,2,6,1543,1578,193551,210,3
999,powerrangerspd,20,4,6799,7,,3138562,2,0,33,6,19,8,8,2246,1747,8026,56,3
8467,harsh7107,9,2,2583,2,India,1760754,0,0,80,13,53,14,3,1586,1526,323734,1534,3
4539,Shlok_Agrahari,9,2,617,0,India,34978,166,11,947,239,565,143,32,1752,1476,21900,470,3
7368,Shivani_Panigrahi,9,2,2153,0,,1650942,0,0,88,42,41,5,9,1907,1706,45574,36,3
777,Fibonacci_lc,20,4,5735,3,India,61933,999,6,784,199,456,129,27,1545,1514,24202,1072,3
3762,vaibhavvv56,14,3,5793,4,,1992352,0,0,74,26,41,7,4,1940,1510,134376,14,3
9508,Arun614,9,2,2999,0,,4941544,0,0,13,8,5,0,5,1593,1436,216887,64,3
6244,sidhartha_b7,9,2,1691,0,,5000001,0,0,6,3,3,0,2,1592,1548,195603,49,3
4497,prem07_2,9,2,518,0,India,72778,4,0,741,409,293,39,88,1804,1521,49433,770,3
4236,Kavish_Vachheta,14,3,6800,7,,1496065,0,0,100,33,65,2,18,1956,1613,61340,287,3
8804,Dilip_22,9,2,2722,2,,870419,0,0,177,67,108,2,19,1572,1448,123230,210,3
8975,D_Kishore_,9,2,2788,0,India,257930,0,0,423,296,121,6,13,1581,1414,742613,175,3
9542,Vansh_Hala,9,2,3013,2,India,756679,0,0,201,90,107,4,6,1540,1461,191920,246,3
3298,Manthan096,14,3,5254,4,India,75811,451,2,731,193,397,141,28,1896,1510,30493,330,3
8031,fullpower12,9,2,2419,2,,1196027,0,0,132,17,96,19,1,1567,1568,242837,0,3
8221,jeevanantham_S23,9,2,2493,0,India,122461,0,0,605,347,241,17,97,1717,1439,175806,708,3
1119,SohailAhmad,16,3,5120,0,India,501378,2,0,278,104,146,28,16,1745,1412,90994,574,3
6442,tsahithya28,9,2,1775,0,,172969,0,0,518,283,208,27,43,1524,1487,276540,420,3
9617,maanb645,9,2,3039,1,India,202752,0,0,480,252,203,25,17,1704,1412,341552,623,3
8878,AroraJeetansh28,9,2,2751,1,,4792113,0,0,15,4,9,2,1,1660,1559,257803,0,3
2699,Phoenixx11,14,3,4494,5,India,355645,0,0,349,120,197,32,10,1750,1484,51608,288,3
7929,KevinGeorge47,9,2,2376,0,India,250260,0,0,430,164,231,35,21,1607,1439,189179,189,3
2940,SyntaxByVidya,14,3,4800,1,India,274239,0,0,408,90,280,38,39,1825,1466,26169,322,3
7962,Bakkareddy,9,2,2388,1,,284207,0,10,400,178,199,23,47,1774,1457,68566,442,3
8070,pariha0717,9,2,2435,1,,482555,0,0,285,155,120,10,10,1600,1463,253677,182,3
309,Jay_Dhanwalkar,20,4,3845,0,India,184838,36,0,502,201,259,42,21,1969,1468,21339,728,3
1366,Janani_Varnikha_S,14,3,1706,2,,72550,0,0,743,472,229,42,18,1714,1415,93308,106,3
4889,varshithpannem,9,2,977,0,India,1582821,0,0,93,42,45,6,6,1501,1472,435918,140,3
9056,mushamsushanth,9,2,2821,0,,1735165,0,0,82,11,53,18,7,1600,1516,111532,105,3
374,pidominator,20,4,4204,0,,1196011,0,0,130,36,65,29,8,1736,1416,13733,78,3
7417,md_ahmed11,9,2,2172,0,India,1951700,0,0,71,55,15,1,6,1846,1415,570200,64,3
1921,isa773,14,3,3383,3,,1444,0,0,2158,407,1040,711,125,1724,1562,4017,708,3
9255,Niketan_13,9,2,2900,0,,1295810,0,0,118,27,71,20,2,1650,1416,447660,78,3
4616,SunidhiTicroliya,9,2,723,0,India,3298688,0,0,30,22,8,0,4,1851,1433,623656,105,3
50,Drshuokaya,20,4,1689,0,,37350,701,18,932,125,279,528,7,1953,1656,7363,476,3
6419,PRADEEP__05,9,2,1766,0,India,401405,0,0,323,144,163,16,23,1912,1447,130485,224,3
5920,ayushanand0403,9,2,1547,0,India,174339,8,2,516,183,289,44,53,1729,1492,36947,441,3
